@relation user

@attribute yelping_since string
@attribute compliments.plain numeric
@attribute compliments.more numeric
@attribute elite numeric
@attribute compliments.cute numeric
@attribute compliments.writer numeric
@attribute fans numeric
@attribute compliments.note numeric
@attribute compliments.hot numeric
@attribute compliments.cool numeric
@attribute compliments.profile numeric
@attribute average_stars numeric
@attribute review_count numeric
@attribute friends numeric
@attribute user_id string
@attribute votes.cool numeric
@attribute compliments.list numeric
@attribute votes.funny numeric
@attribute compliments.photos numeric
@attribute compliments.funny numeric
@attribute votes.useful numeric

@data
2011-01-01,9,2,3,?,5,8,5,5,7,?,3.68,282,29,7WXd8IlS1mQXgE0lCWJtYg,67,?,96,1,4,226
2008-12-01,?,?,?,?,2,0,1,2,3,?,3.61,78,13,Rjli7PYfieysUz1uJ-befw,40,?,43,?,6,51
2012-10-01,2,?,?,?,?,1,?,?,1,?,3.87,31,8,DbCX4n_sMMtU85KUZUT38w,6,?,3,?,2,19
2010-12-01,15,2,4,3,12,24,21,16,18,3,4.04,455,20,GDrbVM4eTFfayilxTYZUCQ,293,?,410,6,18,788
2010-10-01,10,?,?,1,3,4,1,1,5,1,3.79,112,11,vTOjvzz0Y0i-Tu8CCkeN6Q,60,?,49,1,2,120
2009-08-01,1,?,?,?,?,0,?,?,2,?,3.88,16,14,pz30JVj5bSBCZLE0o46gqQ,12,?,17,?,1,32
2006-01-01,96,7,5,64,13,64,95,200,141,1,3.98,537,208,Mvqeu2b6hFc4NpQH-IrNDg,958,1,1037,38,58,1370
2012-06-01,1,?,?,?,?,0,?,?,?,?,4.29,7,7,skR7pPLBIgIab7EEdUCUHg,0,?,1,?,?,3
2006-08-01,76,5,8,?,7,12,23,12,47,1,3.91,360,34,_65HGsnvagzhqfmbNm5JZA,354,1,196,?,8,642
2009-06-01,?,1,?,?,?,0,?,?,?,?,4.28,58,?,4Tby0qcVGyBqtUn5BQqKkw,8,?,4,?,?,12
2011-09-01,?,?,?,?,?,0,?,?,?,?,2.33,3,4,8PTGsOoGAzpKm1CZ1xZuWw,1,?,1,?,?,5
2009-08-01,2,?,?,?,2,2,1,1,4,?,4.19,113,18,5y0N0fTEg_ZGEGDGzzRTdg,31,?,20,?,1,94
2010-07-01,?,?,?,?,?,0,?,1,1,?,3.96,24,1,25hEQTBIqvXoJYVPUMRREw,11,?,9,?,?,54
2009-08-01,1,?,?,?,?,0,?,?,?,?,3,14,?,qAbgwS6XmukTJlTDKKj23A,3,?,3,?,?,7
2008-06-01,11,2,?,?,7,12,9,14,19,?,2.99,210,24,W9n_ZyVCXD0HfPqn6qriOw,392,1,672,1,22,1193
2010-03-01,35,4,1,?,16,7,10,5,28,?,3.49,210,70,ypeoB4GL3YEKynQaMMycYg,248,6,248,2,18,394
2009-01-01,3,1,1,1,6,4,1,3,3,?,3.74,83,16,DJJ8hHAiIAA3tL6bBg4GUw,65,?,171,?,2,200
2010-08-01,61,3,2,1,27,11,20,46,45,2,3.84,87,59,w4suxL1zlxsihVlugZZDAQ,312,1,292,4,12,470
2013-02-01,?,?,?,?,?,0,?,?,?,?,2,3,?,KiiOdomftxYTFcrTw8sSxg,0,?,0,?,?,1
2010-11-01,?,?,?,?,?,3,?,?,?,?,3.89,37,?,f83AQdEH-3Ze4dCoWLi1NA,24,?,378,?,?,85
2010-07-01,2,?,1,?,?,0,2,?,4,?,3.9,121,5,0fcfMAL5C0XGoMxageQXfg,28,?,16,?,?,79
2011-08-01,?,?,?,?,?,1,?,?,?,?,3.82,11,?,BoNMISa_0NZAaJNdodDq0g,0,?,0,?,?,8
2011-09-01,?,?,?,?,?,0,?,?,?,?,4.14,84,?,8Bph_2NpirjqPlYTafyIPw,12,?,13,?,?,50
2009-05-01,1149,114,6,71,344,54,338,613,1060,243,4.14,778,135,5SqVGJA98-vcF5uvmtKcqA,2154,103,1721,110,467,2579
2012-07-01,1,?,1,?,2,3,4,2,4,?,3.95,103,10,Ypz7hxOCnrg8Y8vxHJU-sQ,49,?,29,?,?,97
2012-06-01,?,?,?,?,?,0,?,?,?,?,4.88,8,8,ho9cUMuOnH4yi-902zfC2A,0,?,0,?,?,5
2011-11-01,1,?,?,?,?,0,?,?,?,?,4.41,17,15,r4H0To8BFtT5w7x456VVSw,4,?,0,?,?,9
2011-11-01,234,4,2,3,56,20,96,282,355,2,4.19,202,272,gzJpPaHN-NXBkAZcZri3hw,795,?,510,43,117,938
2011-04-01,2,?,?,?,1,4,1,?,?,?,3.46,66,6,_T4n3k4_pLDzpAepp7iomg,25,?,28,?,1,86
2011-06-01,?,?,?,?,?,0,?,?,?,?,4,2,?,V6veLeyIsVWDycbRYqDStA,0,?,0,?,?,0
2005-02-01,1,?,?,?,?,0,?,?,?,1,4.08,36,2,ySbHmvEvsLx4_2CgsTt9Dw,5,?,1,?,?,6
2007-07-01,5,?,1,?,2,3,3,5,4,2,4.07,124,20,aslhrfpgkB3HL_RF0anGlw,67,?,34,?,2,125
2012-03-01,?,?,?,?,?,0,?,?,?,?,4.14,7,2,LR1_Ac2ATT5JEEoH7nUGgA,5,?,2,?,?,23
2011-10-01,68,13,3,13,41,47,38,121,66,5,3.6,302,148,tRccG1H3DyFn5tS7JTFR6w,460,2,611,28,60,748
2009-03-01,2,?,?,?,2,1,?,?,1,?,3.58,26,?,m_U00fcUcs7FPA9-_ohMMw,22,?,20,?,?,36
2011-07-01,2,3,?,?,?,6,1,1,2,?,3.39,364,9,C7Yg4mksGmIYEE4UuBX1Wg,51,?,47,?,?,190
2011-12-01,?,?,?,?,?,0,?,?,?,?,3.93,14,?,oFn77JM8-6fTVIzjqTCxdw,2,?,7,?,?,5
2012-04-01,?,?,?,?,?,0,?,?,?,?,2.33,3,1,AeYSvok1v1NEa745GLBCpg,1,?,3,?,?,4
2009-01-01,32,4,4,2,6,14,17,6,19,?,3.62,289,25,GZTl2jYpBV5nFnjeoksyCw,188,?,280,1,9,604
2011-07-01,4,6,3,?,2,1,5,9,13,2,4.09,228,9,pXZwOPa4SkVRpgJ-b9HdNg,87,?,58,3,2,227
2010-03-01,46,3,3,?,21,10,6,19,45,1,3.72,308,48,Wv7xwgjpQPLDh-PwS4Gn-Q,296,?,268,?,13,687
2011-08-01,1,?,2,?,?,2,2,?,5,1,3.65,170,7,u5DS7ZMTK1lXs_NBy0Juyg,90,?,48,?,2,219
2007-06-01,?,?,?,?,1,1,?,?,?,?,4.09,11,1,J46JyRtoOa2iITZbG8VhkQ,13,?,4,?,?,23
2008-03-01,?,?,?,?,?,0,1,?,1,?,3.88,128,6,RIFHoJhOqVlhIfUoykg89Q,22,?,14,?,?,55
2009-04-01,3,1,?,?,2,3,1,2,1,2,3.61,132,6,Xgje7odNW06JaodGO9JkFQ,39,?,53,?,?,84
2007-03-01,5,?,?,4,5,5,7,?,4,?,3.28,291,1,3irKBE-Vjo7b7Ngk4zN0vA,98,?,128,?,1,318
2010-05-01,1,?,?,?,?,0,4,?,1,?,3.47,103,3,F5KGVfB82R5rpcNPxZqN8A,18,?,15,?,?,68
2013-04-01,?,?,?,?,?,0,?,?,?,?,1,1,?,Qrs3EICADUKNFoUq2iHStA,0,?,0,?,?,4
2010-01-01,?,?,?,?,?,0,?,?,?,?,3,3,?,i8Hf2vGNTLV6jxZgHgoAeA,1,?,1,?,?,2
2006-08-01,5,2,2,?,1,12,3,1,8,?,3.62,194,27,Cg4CUfihhK4mXKo1RYhVow,119,?,75,?,3,186
2009-11-01,?,?,?,?,?,0,?,?,?,?,3.7,10,2,ZLPueep-BYurjm9V-feHrQ,0,?,1,?,?,3
2011-01-01,14,1,4,?,17,9,15,19,38,1,3.86,579,20,eL-pnXODdyMwABMmLOrwKA,625,?,350,8,3,896
2012-04-01,?,?,?,?,?,0,?,?,?,?,2.33,3,?,isqYsVfRqbRWIabRL7Dzaw,2,?,0,?,?,0
2009-02-01,?,?,?,?,?,3,?,1,2,?,3.14,87,4,S00npLTh_MDx0HpdumNMiw,15,?,9,?,?,57
2010-12-01,1,?,?,?,?,1,?,?,?,?,3.19,26,1,aI9wNB2zcnTg1tUDcy08LQ,7,?,6,?,1,19
2011-11-01,41,?,2,?,5,12,7,5,13,?,3.64,299,6,DaBqIjFiU6cf3zQIwnideA,80,?,80,?,6,411
2009-10-01,1,?,?,?,?,5,2,?,?,?,3.9,90,1,mQfG8SWzxsTpQ_FzXRwdHQ,14,?,23,?,?,97
2009-08-01,?,?,?,?,?,0,?,1,?,?,4.11,9,1,euIqT-Kxbzt3NsAMMPZKVA,2,?,2,?,?,14
2006-04-01,?,?,?,?,?,0,?,?,?,?,2,2,1,qSuXZexWOcelEJSIyPtMIQ,2,?,2,?,?,7
2012-12-01,?,?,?,?,?,0,1,?,?,?,3.18,18,?,VQClej7j56XQO2sBf4qPWw,1,?,4,?,?,8
2011-01-01,?,?,?,?,?,0,?,2,?,?,3.7,30,23,hGYfWo5rppO1NyVlkUCTwQ,4,?,4,?,?,25
2012-05-01,?,1,?,?,?,0,?,?,1,?,3.56,16,6,5ldTlZyvNVE6WdtcjLlY1A,4,?,1,?,?,10
2013-04-01,1,?,1,?,?,1,1,?,2,?,3.83,63,31,QeQnENJCTkGTJ3fzkEE-sw,7,?,2,?,?,22
2012-09-01,?,?,?,?,?,0,?,?,?,?,4,7,10,HB4CK2IZA8o9ShDWfAlPXg,3,?,2,?,?,3
2014-01-01,?,?,?,?,1,0,?,1,?,?,4.38,8,2,6Q6fRPammw6TKbG0MSdZlg,3,?,0,?,?,6
2011-08-01,?,1,?,?,?,0,?,?,?,?,4.03,30,?,WDqJdUVjBZPZ9JntAcZo_w,6,?,6,?,?,17
2006-04-01,18,7,3,?,?,6,11,6,9,?,3.67,253,6,rLnnEGqkuoXJfaxTxUvqSQ,158,2,104,?,1,350
2008-08-01,24,7,3,5,20,12,11,33,38,2,3.93,179,60,bY72l74gDVSdo8RqwaVDyg,324,5,160,1,9,448
2010-12-01,194,9,4,4,75,18,52,125,215,?,3.65,589,278,rzHZ3iYVQe_8h2e42DbUsw,662,3,388,19,87,1081
2011-07-01,?,?,?,?,?,0,?,?,?,?,3,17,?,KsrdgOiz8Woi1f8CV8sdXQ,2,?,1,?,?,15
2010-10-01,3,1,?,?,1,1,?,?,2,?,3.9,54,6,Y-YfCdX4hjXnk9en2rZ66w,10,?,4,?,?,14
2011-03-01,2,?,?,?,1,6,4,?,2,?,3.17,164,50,04xW5mhSBaCzpjbcf2VSZg,120,?,166,1,2,288
2008-02-01,5,1,1,?,3,0,2,?,2,?,3.86,99,4,LAxqXAosUrSR6S4mVDIwOw,60,?,93,?,?,208
2011-05-01,1,?,3,?,3,1,1,3,6,?,3.64,126,2,JhdB4Nw35xQBtjDfXrPtvA,26,?,10,?,?,82
2009-10-01,?,?,?,?,?,0,?,?,?,?,3.67,3,?,OaeT09lIs2K1c1z9FdKPxQ,0,?,0,?,?,0
2010-10-01,?,?,?,?,?,0,?,?,1,?,3,6,4,DBeha4FDb3kTLKSfzWmB3Q,2,?,1,?,?,14
2008-09-01,1,?,1,2,3,5,?,1,?,?,4.1,49,3,pAQdozVnp_Ch-TzrbzwShg,34,?,59,1,2,48
2011-02-01,?,?,?,?,?,0,?,?,?,?,5,6,?,LyrCHc7okFlUOq_vTEscKA,2,?,1,?,?,7
2012-08-01,?,?,?,?,?,0,?,?,?,?,2,1,?,SK7Vj5K1FLnlahRCaamFFQ,0,?,0,?,?,0
2009-04-01,1,?,?,?,?,0,?,?,1,?,2.62,21,?,xueMNSdcJuP_C-jhUygpLA,19,?,17,?,?,55
2013-09-01,?,?,?,?,?,0,?,?,?,?,3.82,17,?,GuEeJze-grnrrw_Fdk23xQ,3,?,1,?,?,4
2009-06-01,9,?,1,2,1,6,3,9,10,?,3.99,129,5,ZR1iUIIDDooDa4dA0m_A8A,99,1,72,?,1,212
2009-07-01,?,?,?,?,?,0,?,?,?,?,3.9,11,1,wT-SZpk2IvYNO7fl4xhBGg,1,?,1,?,?,5
2012-03-01,?,?,?,?,?,0,?,?,?,?,1,2,?,jBJXqCFHa9smOYERY9IGGA,0,?,0,?,?,0
2012-05-01,?,?,?,?,?,0,?,1,?,?,4.12,8,1,0_vi3CUgaXTQJ_o8ralkNg,4,?,3,?,?,4
2012-03-01,3,?,2,?,4,0,3,4,3,?,4,66,13,UX8jSTQXovTb0WIifYgIJw,38,?,28,?,?,109
2010-02-01,?,?,?,?,?,0,?,?,2,?,3.67,3,4,UiaJEr1Kg_6x74EJQt67sg,0,?,0,?,?,1
2009-09-01,5,3,3,1,7,9,6,4,8,?,3.7,564,34,uEWZl4BK_Tde6pKxNjXy2g,194,?,191,2,5,594
2011-10-01,?,?,?,?,?,0,?,?,?,?,3.29,6,1,N-5Cdyy54SFORdGwH8tGKw,2,?,1,?,?,5
2012-07-01,14,1,2,?,3,1,2,9,10,1,3.93,91,70,T_SR4nmgB6NMWJrjwopTyQ,82,?,32,1,4,160
2008-04-01,82,6,5,2,32,24,63,32,71,9,3.65,453,177,YHyXm2325E6spmnDJW6FPw,876,1,849,8,14,1392
2012-11-01,1,?,?,?,1,2,?,?,?,?,3.24,46,2,7MeLy63LacnT8oQe68Dp-Q,2,?,5,?,1,38
2012-04-01,?,?,?,?,?,0,1,1,3,?,4.07,27,11,vzTqQHtC0lHzBYsl2Jbs8Q,4,?,9,?,?,30
2011-11-01,?,?,?,1,?,0,?,?,?,?,3.43,7,23,Zolus8GR5UpUm_hsWZTD1g,0,?,1,?,?,10
2006-12-01,47,2,?,3,6,6,11,27,25,?,3.57,93,41,w11ehR_RfVL028I_lnK03A,119,1,124,3,17,160
2007-08-01,8,?,2,?,4,7,10,10,14,1,3.81,115,9,Djgq0j3a8dylLDRsW7-1Jw,126,?,63,2,1,205
2009-05-01,?,?,?,?,?,0,1,?,?,?,3.71,7,?,9ClFfo7nBDm0nj-eDF_54Q,0,?,1,?,?,11
2010-11-01,3,?,?,1,2,1,2,2,5,?,4.02,45,40,5XfAUaix9pBTgreBG79I9Q,20,?,14,?,1,59
2010-04-01,5,1,?,?,?,1,2,?,6,?,4,8,21,oCqlIxOE-NztB26gkoFsXA,14,?,4,?,?,23
2011-01-01,?,?,?,?,?,0,?,?,1,?,2.65,17,12,6sKlBBGF7eaHlaV19f6mDw,7,1,12,?,?,55
2013-09-01,?,?,?,?,?,0,?,?,?,?,3.29,7,?,zupMzhmLUTzPsI4ESB0ZFA,0,?,2,?,?,1
2011-04-01,?,?,?,?,?,0,1,?,?,?,4.17,13,?,FFBTYlt4sqcnJx7iWacRiQ,2,?,4,?,?,8
2008-08-01,?,1,?,?,?,0,?,?,?,?,3.57,47,?,Bq1WRSGLdj3OmM309sVhYg,11,?,6,?,?,31
2011-02-01,188,44,?,13,104,20,162,631,455,27,4.22,327,203,ZQ1ojqpkCCPXmklZhiNDZA,1116,5,867,148,255,1347
2010-11-01,?,?,?,?,?,0,?,?,?,?,3.87,14,11,eQgw5KPAWDEVaadSAMUJJg,1,?,2,?,?,25
2011-04-01,?,?,?,?,?,0,?,?,1,?,4.14,25,1,LoSifdxmrOj-a8xcDrRJDw,5,?,3,?,?,20
2006-08-01,945,90,8,46,505,152,352,1054,1501,48,3.56,830,274,gn3Y0mWduWrvT1hvu7fv4A,4010,55,2021,368,273,5681
2010-02-01,?,?,?,?,?,1,?,?,?,?,3.8,10,?,mBWjqj7Y_Bi70_YvvfslRA,0,?,0,?,?,5
2009-12-01,1,?,?,2,?,4,2,1,2,1,3.67,92,15,7nRqYT4U7K5AuDoOqhr9ow,34,?,33,?,2,81
2011-06-01,13,?,2,?,4,4,11,3,10,?,3.41,322,24,crsyqWoKdmO9EFCwCH8QGA,96,?,89,?,5,286
2012-12-01,?,?,?,?,?,0,?,?,?,?,4.86,8,?,S7v9YL4AvVV_E0xHBBk_3A,2,?,0,?,?,4
2011-04-01,?,?,?,?,?,0,?,?,?,?,3.88,8,?,LnFLuX_vQdBDw1_Ys9R4ZQ,1,?,3,?,?,4
2011-03-01,?,?,?,?,1,1,1,?,2,?,4.03,31,?,A2M8vPUAgTHp3hrCijoxkw,3,?,3,?,?,13
2011-09-01,?,?,?,?,?,1,?,?,?,1,3.84,33,?,Nto-HObcGi9c23ahRZ2LDA,5,?,1,?,?,8
2009-10-01,?,?,?,?,1,0,?,?,?,?,2.6,5,?,f2MIFi3b9vydU1Xd-hSOuA,0,?,1,?,?,1
2011-11-01,2,?,?,?,3,2,1,1,2,?,4.28,36,5,PG1RXbL1qXtGs9Z-qPh8fQ,15,?,6,?,?,29
2008-05-01,4,?,?,?,?,0,?,3,1,?,4.05,35,2,-dUll2yjHYilLY1uj_yp5Q,11,?,7,1,?,51
2012-05-01,?,?,?,?,?,0,1,?,?,?,4.69,17,?,e74v9ab0-PgmiwBhdbj_XQ,5,?,6,?,?,11
2011-11-01,?,?,?,?,?,0,?,?,1,?,4.18,15,9,hD0eyCkWLJwTOX8--urDJA,7,?,5,?,?,25
2008-02-01,?,?,?,?,?,1,?,?,?,?,3.81,48,1,Ype_GxLoluCx_8_Dgu1qyA,5,?,1,?,?,16
2011-09-01,?,?,?,?,?,0,?,?,?,?,3.25,8,?,XaUXoB5ezCrE5mUb0hzyqw,1,?,2,?,?,2
2008-11-01,1,1,?,?,?,0,?,?,2,?,3.95,53,5,B1rDTPp4Eu1G_LSyb76csg,10,?,13,?,2,39
2012-11-01,3,2,?,?,?,0,2,?,2,?,4,4,15,-2N4vCrt8c0A5wZd7AHxZg,3,?,3,?,3,6
2009-03-01,1,?,?,?,?,1,2,2,?,?,4.1,67,1,IRfn7PbJQ0MLxTAVylZrWA,18,?,6,?,?,44
2013-07-01,11,3,?,?,4,1,5,?,3,?,3.35,39,1,kNGjaDtYzoKBZ9iNZ1tm2w,13,?,10,?,2,64
2009-05-01,9,?,3,?,18,3,6,3,6,?,4.17,508,10,RJFu0PXBTYF6C0ZaaUoYzg,108,1,61,1,2,363
2011-05-01,?,?,?,?,?,0,?,?,?,?,4.85,13,?,9EzzBzyQoVNCHzYTn8AXXw,0,?,0,?,?,3
2014-01-01,1,1,?,?,?,2,?,?,?,?,4.02,98,3,jkVAt8vPBTwcNwN6bBHV5Q,11,?,7,?,?,42
2014-03-01,?,?,?,?,?,0,?,?,?,?,4.25,4,?,qHsmaxK6ryLYpa-Hyi3FfA,1,?,0,?,?,1
2008-01-01,154,22,6,18,134,116,75,158,318,30,3.52,1793,139,yy9fTfze8azIJsvWKvHefQ,1816,42,2161,37,145,3723
2006-01-01,50,8,6,7,11,26,46,52,89,1,3.16,277,161,A_O8wZOsMTPwyeYA4-Rsow,701,5,657,5,43,1041
2010-05-01,3,?,?,?,?,0,1,?,1,?,3.75,16,50,1WwWI2AMNL--KeoOZjzXzw,10,?,8,?,?,11
2009-11-01,2,1,?,?,6,0,?,?,4,?,3.17,39,11,41kn8XF-eI1EcdoFG2a-Tg,20,?,17,?,2,38
2012-03-01,?,?,?,?,?,1,1,?,?,?,3.12,16,11,Wj6yCZZ6IGy1Afw4LdC-jg,16,?,35,?,1,83
2012-06-01,?,?,?,?,?,0,?,?,?,?,5,1,?,2AOT1f5jZaIzaDMSjIgmow,1,?,1,?,?,2
2012-02-01,1,?,?,?,?,1,?,?,2,?,4.18,45,8,HVqnEnkir1iGG0185VzYRA,4,?,2,?,1,19
2007-06-01,?,1,?,?,1,1,?,?,?,?,3.88,24,?,0Qj0ipXuq9yM-8pAKLxzew,3,?,6,?,1,17
2010-08-01,7,?,2,?,6,10,2,8,7,?,3.93,105,6,6bvTaj4XKNU5FuqQC5l6YQ,53,?,42,2,1,141
2009-06-01,?,?,?,?,?,0,?,?,?,?,2.78,35,?,psSxO_7PWbBbUiV2jB6BUg,7,?,25,?,?,25
2009-11-01,14,1,5,1,8,5,5,8,14,4,3.92,213,75,9L3sQMQYcJeQS41CCx6EXw,117,?,63,4,1,296
2010-10-01,1,1,?,?,2,3,2,?,4,?,3.72,121,4,k4WXOHwsk8i_T2pxI4F6aA,31,1,35,?,1,80
2010-11-01,?,?,?,?,?,0,?,?,?,?,3.2,15,1,S9qy8xQiixNauHVAl3JONg,2,?,4,?,?,6
2006-11-01,130,2,5,4,46,43,65,68,98,5,3.86,634,70,jNYnzoRhUHo2-ORtCPz5VA,1363,46,694,10,46,1997
2011-06-01,2,?,?,?,?,0,?,?,?,?,4.8,10,?,MtAiohRjA9SJdhmyIkeZOg,6,?,2,?,?,7
2010-03-01,3,?,?,?,1,0,2,1,2,?,3.85,150,7,K2bqyVVS1VRLxsb32hex6w,28,?,23,?,1,95
2010-08-01,?,?,?,?,?,0,?,?,?,?,4.67,3,?,ru4cg1LFLaFzCdZsl3Ptaw,1,?,0,?,?,4
2011-03-01,?,?,?,?,?,0,?,?,?,?,4.12,24,28,lvjvPFW1tBymHHN5Qank3g,14,?,16,?,?,56
2010-07-01,2,?,?,?,?,0,1,?,?,?,2.55,20,30,h90ZE1h2WW-7Wf5LshYYxQ,10,?,11,?,?,63
2014-05-01,?,?,?,?,?,0,?,?,?,?,3.4,10,?,XQnjo6UHlgjYvymMzru1dA,0,?,2,?,?,1
2009-01-01,38,1,1,5,4,3,7,28,27,?,3.83,80,14,iwQRIa6l-wGHQOkB-xLOQQ,103,1,116,1,15,100
2011-08-01,?,?,?,?,?,0,?,?,?,?,3,21,?,zHPD6-6G6ztBULgGR9TMoQ,2,?,0,?,?,3
2007-05-01,389,86,5,223,135,61,294,1138,785,68,3.49,555,137,DeDbrQoUrERgqikQeb3Fbw,5832,18,5687,69,999,5769
2011-04-01,?,?,?,?,?,0,1,?,2,?,3.7,19,10,kI1MoLcExqwmK7wcT5Vy1w,10,?,9,?,?,41
2009-09-01,?,?,?,?,?,0,?,1,2,?,4.45,11,4,r_Yk425RLFBqr5R1iTx58A,3,?,4,?,?,10
2014-05-01,?,?,?,?,?,0,?,?,?,?,4.1,31,?,Zld3vCWSakXqhOdetvAfIQ,3,?,3,?,?,10
2011-01-01,?,?,?,?,?,0,?,?,?,?,4.18,14,?,f7Xo7P4ArySab4ZzpdLIzQ,2,?,2,?,?,13
2011-10-01,2,?,?,?,?,0,?,?,?,?,3.34,32,13,bUv99Lua3zgkSXEJ2-KjzA,5,?,5,?,?,28
2012-10-01,?,?,?,?,?,1,?,?,?,?,4.07,15,1,2LMaXyZh2efESSZvgtXaNQ,1,?,1,?,1,10
2014-01-01,?,?,?,?,?,0,?,?,?,?,5,3,2,jE5cMAbDwc37lcm5u5zTlw,0,?,0,?,?,2
2010-08-01,33,3,3,1,2,11,9,18,35,3,3.71,138,112,xg4AdOGHFxJyWByFbG8stA,221,1,228,4,7,430
2013-06-01,1,?,?,?,?,1,?,?,?,?,4.56,9,2,yo5h5ynO336nWk9wVQBN_w,4,?,4,?,?,10
2010-04-01,4,1,1,?,3,1,4,1,2,?,4,80,11,LXhIGDe5jYGMom1Ki5KPoQ,32,?,34,?,4,96
2009-03-01,?,?,?,?,?,1,?,?,?,?,3.61,27,1,E__J4o4CN8hL42F0SQ09Xw,8,?,1,1,?,13
2010-08-01,23,?,4,?,25,13,7,30,17,1,3.96,495,16,4_Dryo2baP031C5PMuSMEw,325,1,179,2,3,614
2010-01-01,?,?,?,?,?,0,?,?,?,?,3.88,9,?,3S2tWRpRkuTTLfCPzTnZVQ,0,?,0,?,?,3
2011-04-01,?,?,?,?,?,0,?,?,?,?,2.75,4,2,Rc4zxyy_MEw0Q53_5lMY0g,2,?,0,?,?,2
2007-01-01,6,5,1,?,2,3,3,4,6,?,3.79,84,8,s0yUJlCABN8oVjcNocRpxg,86,?,48,?,1,137
2010-09-01,3,2,?,?,?,3,7,?,4,?,3.97,145,10,C3kQal73qRXZk7BfKrw-4w,33,?,16,2,3,99
2011-09-01,?,?,?,?,?,2,?,?,?,?,4.5,8,17,er_LDJ2ZUEVFkrsJWZ2VGw,7,?,4,?,?,15
2013-11-01,?,?,?,?,?,0,?,?,?,?,5,2,?,icx5TukTby2kK--pPoY68g,0,?,0,?,?,0
2011-11-01,?,?,?,?,?,0,?,?,?,?,4,5,?,uv4tFtSZ2TF3MtAQNCzZXQ,1,?,2,?,?,16
2010-04-01,?,?,?,?,1,0,?,?,1,1,3.78,78,1,GwgJ4aAGmxHrHs7ELJmFAQ,10,?,1,?,?,32
2007-07-01,1,1,?,1,1,1,3,?,4,1,3.02,157,8,TtgWLUjFsWOMzENxS-gZGQ,52,?,33,?,1,145
2010-06-01,1,?,4,?,2,3,2,?,2,?,4.1,131,8,JmyFxjiPLygW5ToW775pPQ,46,?,34,?,?,129
2010-05-01,9,3,2,1,3,1,3,5,4,1,4.51,50,4,6VCUjP6qOf_phxO0FQDurw,50,?,16,1,?,53
2010-06-01,?,?,?,?,?,1,2,?,?,?,3.57,18,3,Lj2Gf-tvMVpwOGF5Z20bIQ,12,?,17,?,?,51
2010-04-01,?,?,?,?,?,0,?,?,?,?,4.5,8,3,_tcp042Uw6YhkYsst1CZjA,5,?,1,?,?,12
2009-06-01,11,3,5,?,3,7,7,1,11,1,3.53,580,53,NfyrHToGY6aJu22U9oS8Xg,179,1,166,4,2,584
2013-10-01,?,?,?,?,?,0,?,?,?,?,5,7,?,7xPfOYLMDtW0S___V97ttg,3,?,1,?,?,3
2011-04-01,?,?,?,?,?,0,?,?,?,?,3.92,13,2,t8jfOIhlgi1FqpgYmouSMA,0,?,0,?,2,3
2011-02-01,16,3,1,?,5,3,18,7,39,1,3.71,77,95,oRA5ppvW0wMnMeCWpDYo7A,100,?,63,6,6,151
2009-06-01,122,10,3,1,46,12,16,66,101,7,3.72,358,369,eZbuwD3okMObLRWlFi_U5A,601,?,527,6,46,869
2010-03-01,?,?,?,?,?,0,?,?,?,?,3.06,17,?,OHHR4x8WECFz0kZOe58LIA,11,?,6,?,?,24
2011-12-01,?,?,?,?,?,0,?,?,?,?,4.4,10,?,6kV7kdJ7XgmMWBHUGnoCKQ,1,?,1,?,?,5
2009-06-01,3,2,3,2,5,6,8,2,7,1,3.88,119,7,aaTuJPJu2Is3e6cmKQ5xpQ,71,?,41,1,1,124
2009-09-01,32,1,4,8,14,19,16,14,20,1,3.49,584,15,Ci0CRn8J-P-IuVMS7oRdpA,284,1,285,3,10,595
2009-07-01,?,?,?,1,1,2,?,?,1,?,4.36,14,26,0qQeKO16IMHqxH5O-N2akQ,4,?,2,?,?,15
2012-06-01,8,1,?,?,6,6,3,11,7,?,4.36,44,33,t73k8grufgyNNl1M5-HOlA,79,?,58,1,2,119
2009-07-01,?,?,?,?,?,0,?,?,?,?,3,2,?,Tqy434HCN7lXb_IDjPltTg,1,?,1,?,?,3
2012-07-01,113,6,?,1,21,11,42,21,84,2,3.75,314,146,QMTQNQmp4hQ2o6hkRX_Uxg,480,?,522,3,35,767
2011-03-01,?,?,?,?,?,0,?,?,?,?,1,2,?,-WI3F7RLCCusvHc1lKr3Fw,1,?,0,?,?,1
2012-11-01,?,?,?,?,?,0,?,?,?,?,5,2,?,e9QVsZoALprHH6jvAKCg3w,2,?,1,?,1,3
2010-04-01,1,?,?,?,?,1,2,?,?,?,4.07,15,6,-2VqtJTmSoGFQWFIuJVZzg,16,?,11,?,?,21
2011-02-01,9,?,1,?,3,2,3,?,8,?,3.55,126,6,DNRBjuDA_rQgPVRl3LQO4w,50,?,50,?,1,152
2011-02-01,?,?,?,?,?,0,?,?,?,?,3.4,20,1,iESxhSbntNeccPu1xZ3aOQ,1,?,1,?,?,2
2011-05-01,2,?,?,?,3,2,?,1,2,?,3.9,20,14,Y1LmlESTBSBIUf3ckIrePw,12,?,12,?,2,34
2009-09-01,?,?,?,?,1,1,1,?,1,?,2.91,20,4,ureBcyrgl84ipVdKX7aHew,9,?,7,?,?,33
2009-06-01,15,4,5,?,6,13,7,8,13,?,3.9,340,28,MJrRu18-lgWaf9rAYGtJAw,109,?,98,2,3,395
