@relation yelp_academic_dataset_tip

@attribute business_id string
@attribute date string
@attribute likes numeric
@attribute user_id string

@data
HTplzElel_F_U_qhWuDKdg,'2014-03-25',0,nySi3cmYrYu3bkPzQFiNHQ
HTplzElel_F_U_qhWuDKdg,'2014-05-08',0,Khx8oZuPtZcrdWmkaARaIw
HTplzElel_F_U_qhWuDKdg,'2014-05-17',0,Iyo5_VTGhFYDyBAAjPrHXw
HTplzElel_F_U_qhWuDKdg,'2011-05-06',0,t6zANh_g-WI-YEXiuznQbQ
O5lo-GKCG3cX8X4bh_DR_A,'2014-04-20',0,P6XNh69c0iv_DDUkIdC2gA
0oQFFOdPZycIBmGkoBrlbg,'2012-06-09',0,k3qIxrDtc-cX-4i7Cc8jdQ
0oQFFOdPZycIBmGkoBrlbg,'2013-04-16',0,tQQ_z6_piNWq-s6jEjAnAg
0oQFFOdPZycIBmGkoBrlbg,'2013-09-08',0,HiR1jmB_mzXmSmHmBs8UzQ
0oQFFOdPZycIBmGkoBrlbg,'2013-11-13',0,x7kxtEUAdEqPHuXoU-4GwA
0oQFFOdPZycIBmGkoBrlbg,'2011-04-22',0,h1dBcE5tFhhU-Epa8j9oWw
Hh5lyZtOrS5LKk4YCgj8Kw,'2011-04-11',0,_IbCCi-yygZzCB_AQ2LbLQ
Hh5lyZtOrS5LKk4YCgj8Kw,'2012-08-20',0,qJX8pCqPb9p4-LYCOKzWzg
Hh5lyZtOrS5LKk4YCgj8Kw,'2014-04-03',0,dLwCyYAgHaX2aQHFQATU7w
Hh5lyZtOrS5LKk4YCgj8Kw,'2014-04-05',0,mQyWN9fORSrqjEbFG1IwxA
Hh5lyZtOrS5LKk4YCgj8Kw,'2010-05-12',0,kUWTvTOrc1r2RmeMAD8lTg
GoqN6AJD5_mZGcXHjjCxkg,'2012-12-15',0,lC0KGXmIhyjzghBUlVnkhQ
k9KL0ClKt37VZ2E6eXs32Q,'2014-02-27',0,38AnfLl0TKTqmWUhZLkDIg
1YEuqVtVMHdpavzoGcUUug,'2011-08-16',0,gQu-piYPLc3sUgnd7sVbwA
1YEuqVtVMHdpavzoGcUUug,'2012-07-18',0,k3qIxrDtc-cX-4i7Cc8jdQ
1YEuqVtVMHdpavzoGcUUug,'2012-11-09',0,wjY2kntD9UHozywG0JWDsA
1YEuqVtVMHdpavzoGcUUug,'2013-01-24',0,WMelGD7uD_ajakRR9s3N4Q
1YEuqVtVMHdpavzoGcUUug,'2013-11-20',0,WMelGD7uD_ajakRR9s3N4Q
1YEuqVtVMHdpavzoGcUUug,'2011-05-26',0,FqrPQLT0yvdoPOlWwumAHQ
MLD-FXAHLbdiHOcyeoW-Fg,'2013-01-11',0,-ZSPer3Fb79GxWLUIq7Dfw
MLD-FXAHLbdiHOcyeoW-Fg,'2010-07-05',0,O-B1owHiMQVp_XOw7oXSDg
bAew9nt-tw8YGjjD64gVWQ,'2014-06-22',0,eQSj2Pg6zlybas4UfipmrQ
uzJ2Vefb951El2oneQI8NQ,'2013-08-29',0,ZAFGtOpxDSgsyZ63fZdYUA
JPFzpR5PvZWqHXQMIZFk2w,'2011-04-17',0,NyTgMvy0tdLpL9SU1YMCYA
JPFzpR5PvZWqHXQMIZFk2w,'2012-08-19',0,lC0KGXmIhyjzghBUlVnkhQ
JPFzpR5PvZWqHXQMIZFk2w,'2012-08-25',0,p9J617g4J_kMNrjZqraypQ
JPFzpR5PvZWqHXQMIZFk2w,'2013-02-07',0,I0Ho4y9TxGoUdOJlv6Q23Q
JPFzpR5PvZWqHXQMIZFk2w,'2013-09-07',0,KpRsGvvzyFkIHZMhiDTmvg
JPFzpR5PvZWqHXQMIZFk2w,'2011-01-22',0,iAlA7wDakBWm2PS8aGa6eQ
fjaQ3Ixkofh8xGhklUtDnA,'2010-12-19',0,zMzVLKJ-cC14zRrF0ogEkQ
fjaQ3Ixkofh8xGhklUtDnA,'2011-01-22',0,R005MrvgUEgCW_V4I-f3nw
fjaQ3Ixkofh8xGhklUtDnA,'2011-02-20',0,R005MrvgUEgCW_V4I-f3nw
fjaQ3Ixkofh8xGhklUtDnA,'2011-03-12',0,m1ZlHZiIyXPq7AjLiRrcGA
fjaQ3Ixkofh8xGhklUtDnA,'2011-04-03',0,AYQKc-vHCAKiJ0NaijAOkA
fjaQ3Ixkofh8xGhklUtDnA,'2011-06-04',0,IqgaENKmsn6MeWEShHpp-w
fjaQ3Ixkofh8xGhklUtDnA,'2011-06-27',0,i_31wq42FNBdwHtDXVXrMw
fjaQ3Ixkofh8xGhklUtDnA,'2011-07-10',0,PjyPRdCNE7r6kl6arggcYw
fjaQ3Ixkofh8xGhklUtDnA,'2011-09-20',0,IORZRljfUkedhh1SGMthTA
fjaQ3Ixkofh8xGhklUtDnA,'2011-10-02',0,t1chUYWLm39VrttHOXDU2Q
fjaQ3Ixkofh8xGhklUtDnA,'2011-10-23',0,uovDM3eBCujbTbXcwAJmgg
fjaQ3Ixkofh8xGhklUtDnA,'2011-11-07',0,o60FTuZsKwQn3i7tffTJ6g
fjaQ3Ixkofh8xGhklUtDnA,'2011-12-28',0,Pa2xOxckEooE7iws8htIuw
fjaQ3Ixkofh8xGhklUtDnA,'2012-01-01',0,P5Qqgzp-e9xfbJpC5i_nQw
fjaQ3Ixkofh8xGhklUtDnA,'2012-03-18',0,I5-fAhUQBSQZZuZW7whKLQ
fjaQ3Ixkofh8xGhklUtDnA,'2012-03-31',0,eQqLTnj3LAds0ublmGDLhQ
fjaQ3Ixkofh8xGhklUtDnA,'2012-06-29',0,8cuzNe9BjKvWh30nKSaqSw
fjaQ3Ixkofh8xGhklUtDnA,'2012-08-14',0,lC0KGXmIhyjzghBUlVnkhQ
fjaQ3Ixkofh8xGhklUtDnA,'2012-08-14',0,A_kLpwNXJrjO0tODhKn-Fw
fjaQ3Ixkofh8xGhklUtDnA,'2012-08-20',0,lC0KGXmIhyjzghBUlVnkhQ
fjaQ3Ixkofh8xGhklUtDnA,'2012-08-23',0,lC0KGXmIhyjzghBUlVnkhQ
fjaQ3Ixkofh8xGhklUtDnA,'2012-08-30',0,p9J617g4J_kMNrjZqraypQ
fjaQ3Ixkofh8xGhklUtDnA,'2012-09-01',0,QlLFeEna1oN-OB2ei5OfvQ
fjaQ3Ixkofh8xGhklUtDnA,'2012-09-06',0,lC0KGXmIhyjzghBUlVnkhQ
fjaQ3Ixkofh8xGhklUtDnA,'2012-09-22',0,lC0KGXmIhyjzghBUlVnkhQ
fjaQ3Ixkofh8xGhklUtDnA,'2012-09-23',0,knWADdyhOIQk5S1U5RtBew
fjaQ3Ixkofh8xGhklUtDnA,'2012-10-10',0,lC0KGXmIhyjzghBUlVnkhQ
fjaQ3Ixkofh8xGhklUtDnA,'2012-10-19',0,lC0KGXmIhyjzghBUlVnkhQ
fjaQ3Ixkofh8xGhklUtDnA,'2012-12-08',0,rrwKynfpsGGxPLWY31PLkw
fjaQ3Ixkofh8xGhklUtDnA,'2012-12-27',0,uV8hVTLUUDb5PM2uGUSHVA
fjaQ3Ixkofh8xGhklUtDnA,'2013-01-05',0,CD-4m3mCTiVDisJdi-XXXw
fjaQ3Ixkofh8xGhklUtDnA,'2013-04-08',0,lC0KGXmIhyjzghBUlVnkhQ
fjaQ3Ixkofh8xGhklUtDnA,'2013-05-27',0,9ewSIcCHcFzkpORSFT9How
fjaQ3Ixkofh8xGhklUtDnA,'2013-06-15',0,LCJYjMhy-2Zu5lEUQWN4Cg
fjaQ3Ixkofh8xGhklUtDnA,'2013-07-24',0,EEYwj6_t1OT5WQGypqEPNg
fjaQ3Ixkofh8xGhklUtDnA,'2013-09-20',0,cBBarVpwP94MsS63W4KKZg
fjaQ3Ixkofh8xGhklUtDnA,'2013-09-25',0,nySi3cmYrYu3bkPzQFiNHQ
fjaQ3Ixkofh8xGhklUtDnA,'2013-11-05',0,rNtnIqaU6k9y537fjEqwzg
fjaQ3Ixkofh8xGhklUtDnA,'2013-12-28',0,y9RSsG9I11XaFzn2H6KtVg
fjaQ3Ixkofh8xGhklUtDnA,'2014-03-08',0,ME7BOK4LNk-hFmIUPkrwGw
fjaQ3Ixkofh8xGhklUtDnA,'2014-04-13',0,em6GWyKHpHBjRZg5G9o8dQ
fjaQ3Ixkofh8xGhklUtDnA,'2014-04-13',0,draNjfksZ0DR8PLxmDMarQ
fjaQ3Ixkofh8xGhklUtDnA,'2014-04-26',0,vxN-cUGzeUkcWWMHRoWRuQ
fjaQ3Ixkofh8xGhklUtDnA,'2014-06-04',0,MfzQr1wAuA-Hj1eNHPqAgA
WxfedycTcbQO_GuXHo9Ypw,'2011-05-10',0,m1ZlHZiIyXPq7AjLiRrcGA
WxfedycTcbQO_GuXHo9Ypw,'2013-08-06',0,OogrdR3O3ERKpZUlPxK6tA
WxfedycTcbQO_GuXHo9Ypw,'2013-12-21',0,qj1yjRmY4FKykhOiIbPbyA
WxfedycTcbQO_GuXHo9Ypw,'2011-04-11',0,m1ZlHZiIyXPq7AjLiRrcGA
FrT0OQFkUZBtfoW3V1Wpfw,'2013-05-20',0,dh1ZXGKbT3tRcDH1Tr-_cQ
FrT0OQFkUZBtfoW3V1Wpfw,'2014-04-01',0,kazm9pBM-79VeQFObzaZFA
HYFwjbK7HbvzENF44ACfdA,'2013-07-25',0,tWQm3X0Dfkwo2BJP7puepA
J2AiPQnKWBxBwc4MMkbH8w,'2012-04-13',0,nqs6Avj7bfyavMUHO0XVBg
MQtzOBwYXrTjqkWLLKInew,'2014-03-07',0,QDZC6KZem9DGE8z1Yi6ePA
YlznKuAxnd7j3QfXFzoIog,'2014-07-26',0,ScuRm1vuEH6YkxSIdTYyFw
YlznKuAxnd7j3QfXFzoIog,'2014-04-19',0,wQ5hfnuEgioN6X7l5-fpeA
IoPdC59QwkWYm31xPkwcPw,'2014-05-24',0,wE7kSbc96IIXpQxJgLrGMQ
IoPdC59QwkWYm31xPkwcPw,'2014-05-26',0,oFhtzLhXS1iENWoBMdWk4w
IoPdC59QwkWYm31xPkwcPw,'2013-11-10',0,oFhtzLhXS1iENWoBMdWk4w
Ryq600aoE3h8_qRQGIed9A,'2012-01-27',0,7czwEqK4WPmg--oEfeH3Ng
Ryq600aoE3h8_qRQGIed9A,'2012-04-21',0,WltcczjarMJrAxnmDCOQpQ
Ryq600aoE3h8_qRQGIed9A,'2012-12-14',0,WMelGD7uD_ajakRR9s3N4Q
Ryq600aoE3h8_qRQGIed9A,'2012-12-14',0,WMelGD7uD_ajakRR9s3N4Q
Ryq600aoE3h8_qRQGIed9A,'2013-12-06',0,DLmoYnzCUz1Z0EnJT1NPqQ
Ryq600aoE3h8_qRQGIed9A,'2013-12-31',0,WMelGD7uD_ajakRR9s3N4Q
Ryq600aoE3h8_qRQGIed9A,'2014-05-12',0,WMelGD7uD_ajakRR9s3N4Q
sUxPe5A2NvEHs12UokMyBQ,'2013-04-18',0,hNTg66E2RDH9-YM5JkDgQA
BdO3fRKops_wgmUPYyLGDw,'2013-09-25',0,DLmoYnzCUz1Z0EnJT1NPqQ
XTGb5b3LBuhWHhJS1xPnQQ,'2010-11-06',0,k_YxzDgyxxLoEzvFfQawXQ
XTGb5b3LBuhWHhJS1xPnQQ,'2010-10-07',0,k_YxzDgyxxLoEzvFfQawXQ
2fPABODueZ0RSOFln5Yl5A,'2011-03-14',0,m1ZlHZiIyXPq7AjLiRrcGA
biPufUGJXOeWLDz_hteueg,'2014-02-22',0,CkbNxx6CAgLH_Wf_bh_s8A
rut_67Vzg88Ge8p4flQKjQ,'2013-02-21',0,2sFRtgagDZEufcJ5uBfz6g
UV9c6A16IXXA7JmkTor8Tg,'2011-09-25',0,1RveMKg4_GYE3HL9aUX-rA
UV9c6A16IXXA7JmkTor8Tg,'2013-07-05',0,roUx18oNTJo5kdJORgJmNA
UV9c6A16IXXA7JmkTor8Tg,'2013-08-21',0,38AnfLl0TKTqmWUhZLkDIg
UV9c6A16IXXA7JmkTor8Tg,'2014-04-26',0,em6GWyKHpHBjRZg5G9o8dQ
UV9c6A16IXXA7JmkTor8Tg,'2014-07-11',0,160obinCFJkK32rhCZ1uig
UV9c6A16IXXA7JmkTor8Tg,'2011-05-07',0,R005MrvgUEgCW_V4I-f3nw
4N7dN61pyPfcxmKgXWQPfw,'2011-07-26',0,iAlA7wDakBWm2PS8aGa6eQ
4N7dN61pyPfcxmKgXWQPfw,'2011-07-31',0,Vlrz2550Kg76C-6PBRZP7g
4N7dN61pyPfcxmKgXWQPfw,'2013-06-16',0,BQ9-7vpw9cbFsTpJ_KT78w
4N7dN61pyPfcxmKgXWQPfw,'2013-07-11',0,03vp3tenQ0aQOr0AE5j8Uw
4N7dN61pyPfcxmKgXWQPfw,'2013-07-28',0,C16vy9Z3VcNArNZEthU5uw
4N7dN61pyPfcxmKgXWQPfw,'2014-02-03',0,8MqIW1Bbs2W39rlLrUDlHg
4N7dN61pyPfcxmKgXWQPfw,'2014-06-07',0,T8b7wARakqSGC2TQhFMW-A
4N7dN61pyPfcxmKgXWQPfw,'2011-06-17',0,9k59n4g3nTLAb0c7JTk2_w
Q3GGB4ZMajP-Qmtdr1cVZw,'2013-09-28',0,UeaP0atukdS4m1PPvDkilg
Q3GGB4ZMajP-Qmtdr1cVZw,'2010-08-31',0,VK6N5nNDw9lkSKWz_juvtA
xMyTUliefguc3bfetGebJg,'2013-09-22',0,CRyOc3Njbf0jtRptTs5s2w
jqo3Ljexof9sA8PhSTwEjA,'2011-06-19',0,h1dBcE5tFhhU-Epa8j9oWw
jqo3Ljexof9sA8PhSTwEjA,'2014-02-22',0,wjY2kntD9UHozywG0JWDsA
jqo3Ljexof9sA8PhSTwEjA,'2011-04-24',0,h1dBcE5tFhhU-Epa8j9oWw
68JsiWNLKs8NDCrBCxIWMA,'2014-07-24',0,em6GWyKHpHBjRZg5G9o8dQ
68JsiWNLKs8NDCrBCxIWMA,'2012-05-04',0,7WvkhSfB8lQGv5S4gUlnuA
PhdMPqSdLZi6IV8SdnpUAQ,'2011-05-12',0,_izNdBbdBKdRdDhA0JQlrg
PhdMPqSdLZi6IV8SdnpUAQ,'2011-12-04',0,xn1u1DzQbASGLqrubfEYmA
PhdMPqSdLZi6IV8SdnpUAQ,'2012-06-05',0,hhVKwwMkejIS9f5_OILtBw
PhdMPqSdLZi6IV8SdnpUAQ,'2012-07-22',0,rp3MtzfzJzVkb2YR4JOgcA
eC4iEcRR3p5NLq9Zf80ZGg,'2012-10-24',0,9SgOL43GemQjAt_kBX4aJg
eC4iEcRR3p5NLq9Zf80ZGg,'2013-02-25',0,x-9K6ps5kU8DGNlkTjhP1g
eC4iEcRR3p5NLq9Zf80ZGg,'2013-03-12',0,x-9K6ps5kU8DGNlkTjhP1g
eC4iEcRR3p5NLq9Zf80ZGg,'2014-03-08',0,eQSj2Pg6zlybas4UfipmrQ
eC4iEcRR3p5NLq9Zf80ZGg,'2014-06-23',0,T-V5JcHoHF7zLpN0PwU_aQ
eC4iEcRR3p5NLq9Zf80ZGg,'2011-10-20',0,tcNB-UEZdcG6d9sK-KiKUg
uQ1YuSiDgHwVwdFVW-nLqA,'2014-07-23',0,160obinCFJkK32rhCZ1uig
-4PHmmCt_RmAfaE3sDKW_g,'2012-04-07',0,XV3ZRiwgIaMv8CaaSx8hCw
-4PHmmCt_RmAfaE3sDKW_g,'2013-05-04',0,XV3ZRiwgIaMv8CaaSx8hCw
-4PHmmCt_RmAfaE3sDKW_g,'2013-12-28',0,y9RSsG9I11XaFzn2H6KtVg
-4PHmmCt_RmAfaE3sDKW_g,'2011-12-22',0,uSlKnryLlnD3mvmG6DIyCg
AyAJs-XGv2_Cn_LPH1DWyg,'2013-10-28',0,eHwwHnGFU6h9QFqhkaDr3g
JJFoeKZXgi2_LeECDMkkoQ,'2014-02-07',0,EODtZCvSn13sLsPIAmvJ7g
JJFoeKZXgi2_LeECDMkkoQ,'2014-05-25',0,em6GWyKHpHBjRZg5G9o8dQ
JJFoeKZXgi2_LeECDMkkoQ,'2014-06-27',0,oFhtzLhXS1iENWoBMdWk4w
JJFoeKZXgi2_LeECDMkkoQ,'2014-07-04',0,em6GWyKHpHBjRZg5G9o8dQ
JJFoeKZXgi2_LeECDMkkoQ,'2011-11-26',0,ldJbbaxe-v1pNP68O1OZgg
KHOHjA8HOcTlFBCtMQFv8A,'2012-05-09',0,t6zANh_g-WI-YEXiuznQbQ
KHOHjA8HOcTlFBCtMQFv8A,'2014-01-31',0,rrwKynfpsGGxPLWY31PLkw
KHOHjA8HOcTlFBCtMQFv8A,'2014-03-16',0,mIKd5xg7ByIz15YSWKdItA
KHOHjA8HOcTlFBCtMQFv8A,'2014-05-02',0,oFhtzLhXS1iENWoBMdWk4w
ykxf0XiJt-d76dBwfO_yew,'2010-11-03',0,p5sBJH43p9PQkhI8NY4Ihw
3m64jZztOV8UnKf0RBGUQA,'2014-01-29',0,28dyDNrL-Jsqv-n6fcuMEQ
pSYCSXgabSKKJrIEJG-FLQ,'2012-03-24',0,EqdZqzwGu9ABPz2bzGnGlw
pSYCSXgabSKKJrIEJG-FLQ,'2013-11-07',0,oFhtzLhXS1iENWoBMdWk4w
pSYCSXgabSKKJrIEJG-FLQ,'2014-01-14',0,lC0KGXmIhyjzghBUlVnkhQ
HLWtNcf3l-wKb6v9duteMQ,'2011-08-31',0,R005MrvgUEgCW_V4I-f3nw
HLWtNcf3l-wKb6v9duteMQ,'2012-09-29',0,08JSWE6kaDQHEAYYlnR8jw
HLWtNcf3l-wKb6v9duteMQ,'2012-10-25',0,si3ZCein67CxiE1zFHgaFw
HLWtNcf3l-wKb6v9duteMQ,'2013-02-03',0,zxaPIsNpeXxQ9zaLCjjcmA
HLWtNcf3l-wKb6v9duteMQ,'2013-03-23',0,toCXGTVjrKyhzrr0ckuexw
HLWtNcf3l-wKb6v9duteMQ,'2013-04-13',0,H50yHk8E8MSB54VarKQFtA
HLWtNcf3l-wKb6v9duteMQ,'2013-05-17',0,v_LulUz8krwHAyXOuTZx2A
HLWtNcf3l-wKb6v9duteMQ,'2013-11-14',0,aoDM2oE3P4dNoFDKRljVkg
HLWtNcf3l-wKb6v9duteMQ,'2013-12-22',1,lC0KGXmIhyjzghBUlVnkhQ
HLWtNcf3l-wKb6v9duteMQ,'2014-04-13',0,GMitYcbMNwZte27z-Vd4zg
HLWtNcf3l-wKb6v9duteMQ,'2014-04-15',0,l6yb_58KXYiuhJ7B8UklHA
HLWtNcf3l-wKb6v9duteMQ,'2014-05-05',0,5698pqlejGWDahzai5oXXg
HLWtNcf3l-wKb6v9duteMQ,'2014-06-19',0,9SU4T5EvO3UVy7e-26yCjQ
HLWtNcf3l-wKb6v9duteMQ,'2014-06-24',0,Hvn-mCabrDqQGJs4YNH60g
HLWtNcf3l-wKb6v9duteMQ,'2014-06-27',0,v_LulUz8krwHAyXOuTZx2A
HLWtNcf3l-wKb6v9duteMQ,'2011-01-21',0,R005MrvgUEgCW_V4I-f3nw
XIZ259hZ6Yww3C0o97MgUQ,'2014-04-27',0,QNaKdNNU6l-60lVtfC0ClA
XlXdO2zgB5DsJygapc2Ksw,'2013-12-10',0,mDAZP5o74TvpyFi-lWa1yA
j515klfbCAEF3KPiKvHz9g,'2012-09-27',0,QmXVPx1jfWz8-jhe23xVFA
j515klfbCAEF3KPiKvHz9g,'2012-12-24',0,7Z0iAt3R1rEaepiQ0OeNww
j515klfbCAEF3KPiKvHz9g,'2013-02-07',0,WxJ90Id9uu5uy2XK1k7Z8A
j515klfbCAEF3KPiKvHz9g,'2013-07-05',0,6itqz-263KipP0RKwCkNTg
j515klfbCAEF3KPiKvHz9g,'2011-04-28',0,_izNdBbdBKdRdDhA0JQlrg
S2x-rEziU3ONR9zO_vpPxA,'2014-04-29',0,-M60tkpN6ncFNMtC9Snj_g
Pn4xv1BGBmtpVBmUcIsrpQ,'2014-06-19',0,W6QCAXkHnsOqcY3ubdRXZw
MONajnUQ5-IRtv8PSPn_yA,'2013-05-12',0,dCWByrU1IuLUmluqjcH_tg
MONajnUQ5-IRtv8PSPn_yA,'2013-08-24',0,6itqz-263KipP0RKwCkNTg
MONajnUQ5-IRtv8PSPn_yA,'2011-10-04',0,IORZRljfUkedhh1SGMthTA
Jb5SB2OXbRW0e7ErGlMK-Q,'2010-06-11',0,2OquMv5WPNNrRX3hTGJhYg
Jb5SB2OXbRW0e7ErGlMK-Q,'2011-04-10',0,IqgaENKmsn6MeWEShHpp-w
Jb5SB2OXbRW0e7ErGlMK-Q,'2013-05-26',0,9ewSIcCHcFzkpORSFT9How
IfC3d5YvkdaQ6ZHSpojMyw,'2011-07-20',0,EoWffFB8hVG13lF0pam0Vw
IfC3d5YvkdaQ6ZHSpojMyw,'2011-05-07',0,_IbCCi-yygZzCB_AQ2LbLQ
CgUFVo2ANTRujxYOiY_dmg,'2013-06-24',0,ETVjyWZ51GQKDSJ6URbOTA
CgUFVo2ANTRujxYOiY_dmg,'2012-12-04',0,MLhk_VpLu_Oa5p8Av75w0g
IlE4UouTsBEGiJ_bNrb5ug,'2010-06-11',0,2OquMv5WPNNrRX3hTGJhYg
zHdt_KW2QqgJJ9bLmtShdQ,'2013-08-06',0,Oedqy2E-VOUtzul5jdzm4A
zHdt_KW2QqgJJ9bLmtShdQ,'2013-02-01',0,Oedqy2E-VOUtzul5jdzm4A
BB4Oz3qBqihEvgZAoaTeIA,'2010-04-20',0,2OquMv5WPNNrRX3hTGJhYg
X-faLNeej7Q83o57uGTTKg,'2014-05-07',0,AmHyDsCN9GTswExsA5ZITw
X-faLNeej7Q83o57uGTTKg,'2014-06-28',0,VFBF9TZ980Kv0ghMVg7ETQ
spiYqne1kXzYQxDTZfKt2g,'2011-05-21',0,zyxibXj0M2dNeJcvgZ9UBw
spiYqne1kXzYQxDTZfKt2g,'2011-08-05',0,KegP6MIwyitExb8UkCze0w
spiYqne1kXzYQxDTZfKt2g,'2013-05-12',0,Zf6f2b58Mz1oY3_JcDWd3A
spiYqne1kXzYQxDTZfKt2g,'2010-07-13',0,bL4YJhpYOQDSd-UibtILdw
SqdO4jenDHNwHeSKmULPrA,'2012-11-16',0,WMelGD7uD_ajakRR9s3N4Q
SqdO4jenDHNwHeSKmULPrA,'2014-07-19',0,T-rg4SJ0wlc6z1yQbB8nbA
SqdO4jenDHNwHeSKmULPrA,'2010-11-26',1,VK6N5nNDw9lkSKWz_juvtA
zUR94L72x2yUit8mGC2tgA,'2011-10-24',0,k3qIxrDtc-cX-4i7Cc8jdQ
zUR94L72x2yUit8mGC2tgA,'2013-07-03',0,damZ6qs9mFsHGkUjU600Wg
zUR94L72x2yUit8mGC2tgA,'2013-07-28',0,j0mqCBlZemMaYw7tsDQ3dA
zUR94L72x2yUit8mGC2tgA,'2013-09-22',0,j0mqCBlZemMaYw7tsDQ3dA
zUR94L72x2yUit8mGC2tgA,'2013-10-01',0,j0mqCBlZemMaYw7tsDQ3dA
zUR94L72x2yUit8mGC2tgA,'2013-12-01',0,j0mqCBlZemMaYw7tsDQ3dA
zUR94L72x2yUit8mGC2tgA,'2014-04-08',0,j0mqCBlZemMaYw7tsDQ3dA
zUR94L72x2yUit8mGC2tgA,'2011-09-07',0,1RveMKg4_GYE3HL9aUX-rA
ImBOmnSOb1ajWskhQyaa4Q,'2014-02-12',0,ggYOH4WCjoRUsCkrUtJgFQ
ImBOmnSOb1ajWskhQyaa4Q,'2014-03-20',0,ggYOH4WCjoRUsCkrUtJgFQ
Hld3cjWyfPpW5hDcgXfNQA,'2012-08-29',0,AHN3LdMw5L0DIJ5anXVcXQ
Hld3cjWyfPpW5hDcgXfNQA,'2013-07-26',0,6itqz-263KipP0RKwCkNTg
Hld3cjWyfPpW5hDcgXfNQA,'2010-07-30',0,jW35S7opVKmTWHwaTftaSw
OxR3b_qcMJlzwzGPU5fmdA,'2012-09-18',0,0XHdtG4dvL1A4rJi7TF77A
OxR3b_qcMJlzwzGPU5fmdA,'2013-04-02',0,0XHdtG4dvL1A4rJi7TF77A
OxR3b_qcMJlzwzGPU5fmdA,'2013-10-04',0,38AnfLl0TKTqmWUhZLkDIg
OxR3b_qcMJlzwzGPU5fmdA,'2014-02-23',0,QiPECcsRMFjSkojdrvnsqA
OxR3b_qcMJlzwzGPU5fmdA,'2014-04-14',0,XrMW3yEQ9N-mWVBw1tOqTQ
OxR3b_qcMJlzwzGPU5fmdA,'2014-05-03',0,aoDM2oE3P4dNoFDKRljVkg
OxR3b_qcMJlzwzGPU5fmdA,'2012-04-07',0,BAD9fpXlmuoVJCJidayYRQ
8AGIIxZ-BBHbEGsgmhOOwA,'2014-07-06',0,Tai8rl0eV3I_7nXLZFqgPA
cRqZ_w9ImfYYIXTHpJMv0Q,'2011-10-09',0,k3qIxrDtc-cX-4i7Cc8jdQ
cRqZ_w9ImfYYIXTHpJMv0Q,'2013-11-09',0,ehh697zs5Ao_RAGjdudA6Q
cRqZ_w9ImfYYIXTHpJMv0Q,'2011-04-30',0,kj18hvJRPLepZPNL7ySKpg
WfeA7PurZdBOPXcGB27vEA,'2012-07-28',0,ZiPZZELvaQf9olamMX2jzA
WfeA7PurZdBOPXcGB27vEA,'2014-03-25',0,160obinCFJkK32rhCZ1uig
WfeA7PurZdBOPXcGB27vEA,'2011-10-01',0,8hv4ySI8tnHL4P4Yu-uTjg
kOXJrbuB1a1Na6sf_WQnDg,'2012-03-17',0,k3qIxrDtc-cX-4i7Cc8jdQ
ki33_SvM4kPjgA44Re8-zQ,'2013-10-04',0,L-cexm4-3KDqtL6kGfjzBA
LWmlH8MwUnwMWN5Ma8utnQ,'2014-05-15',0,b2z-VskoGBHP9IjVvDM_kw
LWmlH8MwUnwMWN5Ma8utnQ,'2014-06-23',0,160obinCFJkK32rhCZ1uig
LWmlH8MwUnwMWN5Ma8utnQ,'2013-08-13',0,L-cexm4-3KDqtL6kGfjzBA
